D4%20City%20-%20Pharmacy	-1	0.06003627,0.11504255;0.05970002,0.11845663;0.05870417,0.12173951;0.05708699,0.12476503;0.05491064,0.12741692;0.05225875,0.12959327;0.04923323,0.13121044;0.04595035,0.13220629;0.04253627,0.13254255;0.03912219,0.13220629;0.03583931,0.13121044;0.03281379,0.12959327;0.03016190,0.12741692;0.02798556,0.12476503;0.02636838,0.12173951;0.02537253,0.11845663;0.02503627,0.11504255;0.02537253,0.11162847;0.02636838,0.10834559;0.02798556,0.10532007;0.03016190,0.10266818;0.03281379,0.10049183;0.03583931,0.09887466;0.03912219,0.09787881;0.04253627,0.09754255;0.04595035,0.09787881;0.04923323,0.09887466;0.05225875,0.10049183;0.05491064,0.10266818;0.05708699,0.10532007;0.05870417,0.10834559;0.05970002,0.11162847
D1%20Food%20store	-1	0.65059950,0.12108257;0.65026324,0.12449665;0.64926739,0.12777953;0.64765021,0.13080505;0.64547387,0.13345694;0.64282198,0.13563328;0.63979646,0.13725046;0.63651358,0.13824631;0.63309950,0.13858257;0.62968542,0.13824631;0.62640254,0.13725046;0.62337702,0.13563328;0.62072513,0.13345694;0.61854878,0.13080505;0.61693160,0.12777953;0.61593575,0.12449665;0.61559950,0.12108257;0.61593575,0.11766849;0.61693160,0.11438561;0.61854878,0.11136009;0.62072513,0.10870820;0.62337702,0.10653185;0.62640254,0.10491467;0.62968542,0.10391882;0.63309950,0.10358257;0.63651358,0.10391882;0.63979646,0.10491467;0.64282198,0.10653185;0.64547387,0.10870820;0.64765021,0.11136009;0.64926739,0.11438561;0.65026324,0.11766849
D1%20Farm	-1	0.80802734,0.16503906;0.80769109,0.16845314;0.80669524,0.17173602;0.80507806,0.17476154;0.80290171,0.17741343;0.80024982,0.17958978;0.79722430,0.18120695;0.79394142,0.18220280;0.79052734,0.18253906;0.78711326,0.18220280;0.78383038,0.18120695;0.78080486,0.17958978;0.77815298,0.17741343;0.77597663,0.17476154;0.77435945,0.17173602;0.77336360,0.16845314;0.77302734,0.16503906;0.77336360,0.16162498;0.77435945,0.15834210;0.77597663,0.15531658;0.77815298,0.15266469;0.78080486,0.15048834;0.78383038,0.14887117;0.78711326,0.14787532;0.79052734,0.14753906;0.79394142,0.14787532;0.79722430,0.14887117;0.80024982,0.15048834;0.80290171,0.15266469;0.80507806,0.15531658;0.80669524,0.15834210;0.80769109,0.16162498
D4%20City%20-%20Police%20Station	-1	0.04851047,0.18419258;0.04817421,0.18760666;0.04717836,0.19088954;0.04556118,0.19391506;0.04338483,0.19656695;0.04073294,0.19874330;0.03770743,0.20036047;0.03442455,0.20135633;0.03101047,0.20169258;0.02759639,0.20135633;0.02431351,0.20036047;0.02128799,0.19874330;0.01863610,0.19656695;0.01645975,0.19391506;0.01484257,0.19088954;0.01384672,0.18760666;0.01351047,0.18419258;0.01384672,0.18077850;0.01484257,0.17749562;0.01645975,0.17447010;0.01863610,0.17181821;0.02128799,0.16964186;0.02431351,0.16802469;0.02759639,0.16702884;0.03101047,0.16669258;0.03442455,0.16702884;0.03770743,0.16802469;0.04073294,0.16964186;0.04338483,0.17181821;0.04556118,0.17447010;0.04717836,0.17749562;0.04817421,0.18077850
C1%20ww2%20bunker	-1	0.71411456,0.20768230;0.71377831,0.21109638;0.71278246,0.21437926;0.71116528,0.21740478;0.70898893,0.22005667;0.70633704,0.22223301;0.70331152,0.22385019;0.70002864,0.22484604;0.69661456,0.22518230;0.69320048,0.22484604;0.68991760,0.22385019;0.68689208,0.22223301;0.68424019,0.22005667;0.68206385,0.21740478;0.68044667,0.21437926;0.67945082,0.21109638;0.67911456,0.20768230;0.67945082,0.20426822;0.68044667,0.20098534;0.68206385,0.19795982;0.68424019,0.19530793;0.68689208,0.19313158;0.68991760,0.19151440;0.69320048,0.19051855;0.69661456,0.19018230;0.70002864,0.19051855;0.70331152,0.19151440;0.70633704,0.19313158;0.70898893,0.19530793;0.71116528,0.19795982;0.71278246,0.20098534;0.71377831,0.20426822
C3%20Little%20cabin	-1	0.38061850,0.28125000;0.38028224,0.28466408;0.37928639,0.28794696;0.37766922,0.29097248;0.37549287,0.29362437;0.37284098,0.29580072;0.36981546,0.29741789;0.36653258,0.29841374;0.36311850,0.29875000;0.35970442,0.29841374;0.35642154,0.29741789;0.35339602,0.29580072;0.35074413,0.29362437;0.34856778,0.29097248;0.34695061,0.28794696;0.34595476,0.28466408;0.34561850,0.28125000;0.34595476,0.27783592;0.34695061,0.27455304;0.34856778,0.27152752;0.35074413,0.26887563;0.35339602,0.26669928;0.35642154,0.26508211;0.35970442,0.26408626;0.36311850,0.26375000;0.36653258,0.26408626;0.36981546,0.26508211;0.37284098,0.26669928;0.37549287,0.26887563;0.37766922,0.27152752;0.37928639,0.27455304;0.38028224,0.27783592
C4%20Wine%20farm	-1	0.19181641,0.29963031;0.19148015,0.30304439;0.19048430,0.30632727;0.18886712,0.30935279;0.18669077,0.31200468;0.18403889,0.31418103;0.18101337,0.31579821;0.17773049,0.31679406;0.17431641,0.31713031;0.17090233,0.31679406;0.16761945,0.31579821;0.16459393,0.31418103;0.16194204,0.31200468;0.15976569,0.30935279;0.15814851,0.30632727;0.15715266,0.30304439;0.15681641,0.29963031;0.15715266,0.29621623;0.15814851,0.29293335;0.15976569,0.28990784;0.16194204,0.28725595;0.16459393,0.28507960;0.16761945,0.28346242;0.17090233,0.28246657;0.17431641,0.28213031;0.17773049,0.28246657;0.18101337,0.28346242;0.18403889,0.28507960;0.18669077,0.28725595;0.18886712,0.28990784;0.19048430,0.29293335;0.19148015,0.29621623
C1%20Little%20farm	-1	0.78967042,0.30652320;0.78933417,0.30993728;0.78833832,0.31322016;0.78672114,0.31624568;0.78454479,0.31889757;0.78189290,0.32107392;0.77886738,0.32269110;0.77558451,0.32368695;0.77217042,0.32402320;0.76875634,0.32368695;0.76547346,0.32269110;0.76244795,0.32107392;0.75979606,0.31889757;0.75761971,0.31624568;0.75600253,0.31322016;0.75500668,0.30993728;0.75467042,0.30652320;0.75500668,0.30310912;0.75600253,0.29982624;0.75761971,0.29680072;0.75979606,0.29414884;0.76244795,0.29197249;0.76547346,0.29035531;0.76875634,0.28935946;0.77217042,0.28902320;0.77558451,0.28935946;0.77886738,0.29035531;0.78189290,0.29197249;0.78454479,0.29414884;0.78672114,0.29680072;0.78833832,0.29982624;0.78933417,0.30310912
C4%20WWII%20Bunker	-1	0.04350628,0.33005691;0.04317003,0.33347099;0.04217418,0.33675387;0.04055700,0.33977938;0.03838065,0.34243127;0.03572876,0.34460762;0.03270324,0.34622480;0.02942036,0.34722065;0.02600628,0.34755691;0.02259220,0.34722065;0.01930932,0.34622480;0.01628380,0.34460762;0.01363191,0.34243127;0.01145557,0.33977938;0.00983839,0.33675387;0.00884254,0.33347099;0.00850628,0.33005691;0.00884254,0.32664283;0.00983839,0.32335995;0.01145557,0.32033443;0.01363191,0.31768254;0.01628380,0.31550619;0.01930932,0.31388901;0.02259220,0.31289316;0.02600628,0.31255691;0.02942036,0.31289316;0.03270324,0.31388901;0.03572876,0.31550619;0.03838065,0.31768254;0.04055700,0.32033443;0.04217418,0.32335995;0.04317003,0.32664283
B2%20Little%20Farm	-1	0.51687856,0.47286341;0.51654230,0.47627749;0.51554645,0.47956037;0.51392928,0.48258589;0.51175293,0.48523777;0.50910104,0.48741412;0.50607552,0.48903130;0.50279264,0.49002715;0.49937856,0.49036341;0.49596448,0.49002715;0.49268160,0.48903130;0.48965608,0.48741412;0.48700419,0.48523777;0.48482784,0.48258589;0.48321067,0.47956037;0.48221482,0.47627749;0.48187856,0.47286341;0.48221482,0.46944933;0.48321067,0.46616645;0.48482784,0.46314093;0.48700419,0.46048904;0.48965608,0.45831269;0.49268160,0.45669551;0.49596448,0.45569966;0.49937856,0.45536341;0.50279264,0.45569966;0.50607552,0.45669551;0.50910104,0.45831269;0.51175293,0.46048904;0.51392928,0.46314093;0.51554645,0.46616645;0.51654230,0.46944933
B3%20WWII%20Bunker	-1	0.30802734,0.53594971;0.30769109,0.53936379;0.30669524,0.54264667;0.30507806,0.54567219;0.30290171,0.54832408;0.30024982,0.55050043;0.29722430,0.55211760;0.29394142,0.55311345;0.29052734,0.55344971;0.28711326,0.55311345;0.28383038,0.55211760;0.28080486,0.55050043;0.27815298,0.54832408;0.27597663,0.54567219;0.27435945,0.54264667;0.27336360,0.53936379;0.27302734,0.53594971;0.27336360,0.53253563;0.27435945,0.52925275;0.27597663,0.52622723;0.27815298,0.52357534;0.28080486,0.52139899;0.28383038,0.51978182;0.28711326,0.51878596;0.29052734,0.51844971;0.29394142,0.51878596;0.29722430,0.51978182;0.30024982,0.52139899;0.30290171,0.52357534;0.30507806,0.52622723;0.30669524,0.52925275;0.30769109,0.53253563
B3%20Little%20farm	-1	0.28800781,0.54629517;0.28767155,0.54970925;0.28667570,0.55299213;0.28505853,0.55601765;0.28288218,0.55866953;0.28023029,0.56084588;0.27720477,0.56246306;0.27392189,0.56345891;0.27050781,0.56379517;0.26709373,0.56345891;0.26381085,0.56246306;0.26078533,0.56084588;0.25813344,0.55866953;0.25595709,0.55601765;0.25433992,0.55299213;0.25334407,0.54970925;0.25300781,0.54629517;0.25334407,0.54288109;0.25433992,0.53959821;0.25595709,0.53657269;0.25813344,0.53392080;0.26078533,0.53174445;0.26381085,0.53012727;0.26709373,0.52913142;0.27050781,0.52879517;0.27392189,0.52913142;0.27720477,0.53012727;0.28023029,0.53174445;0.28288218,0.53392080;0.28505853,0.53657269;0.28667570,0.53959821;0.28767155,0.54288109
B2%20WWII%20Bunker	-1	0.55981769,0.55664062;0.55948143,0.56005471;0.55848558,0.56333759;0.55686841,0.56636310;0.55469206,0.56901499;0.55204017,0.57119134;0.54901465,0.57280852;0.54573177,0.57380437;0.54231769,0.57414062;0.53890361,0.57380437;0.53562073,0.57280852;0.53259521,0.57119134;0.52994332,0.56901499;0.52776697,0.56636310;0.52614980,0.56333759;0.52515395,0.56005471;0.52481769,0.55664062;0.52515395,0.55322654;0.52614980,0.54994366;0.52776697,0.54691815;0.52994332,0.54426626;0.53259521,0.54208991;0.53562073,0.54047273;0.53890361,0.53947688;0.54231769,0.53914063;0.54573177,0.53947688;0.54901465,0.54047273;0.55204017,0.54208991;0.55469206,0.54426626;0.55686841,0.54691815;0.55848558,0.54994366;0.55948143,0.55322654
B1%20Barn	-1	0.73148926,0.55664062;0.73115300,0.56005471;0.73015715,0.56333759;0.72853998,0.56636310;0.72636363,0.56901499;0.72371174,0.57119134;0.72068622,0.57280852;0.71740334,0.57380437;0.71398926,0.57414062;0.71057518,0.57380437;0.70729230,0.57280852;0.70426678,0.57119134;0.70161489,0.56901499;0.69943854,0.56636310;0.69782137,0.56333759;0.69682552,0.56005471;0.69648926,0.55664062;0.69682552,0.55322654;0.69782137,0.54994366;0.69943854,0.54691815;0.70161489,0.54426626;0.70426678,0.54208991;0.70729230,0.54047273;0.71057518,0.53947688;0.71398926,0.53914063;0.71740334,0.53947688;0.72068622,0.54047273;0.72371174,0.54208991;0.72636363,0.54426626;0.72853998,0.54691815;0.73015715,0.54994366;0.73115300,0.55322654
B2%20Farm	-1	0.52475448,0.56389511;0.52441822,0.56730919;0.52342237,0.57059207;0.52180520,0.57361759;0.51962885,0.57626947;0.51697696,0.57844582;0.51395144,0.58006300;0.51066856,0.58105885;0.50725448,0.58139511;0.50384040,0.58105885;0.50055752,0.58006300;0.49753200,0.57844582;0.49488011,0.57626947;0.49270376,0.57361759;0.49108659,0.57059207;0.49009074,0.56730919;0.48975448,0.56389511;0.49009074,0.56048103;0.49108659,0.55719815;0.49270376,0.55417263;0.49488011,0.55152074;0.49753200,0.54934439;0.50055752,0.54772721;0.50384040,0.54673136;0.50725448,0.54639511;0.51066856,0.54673136;0.51395144,0.54772721;0.51697696,0.54934439;0.51962885,0.55152074;0.52180520,0.55417263;0.52342237,0.55719815;0.52441822,0.56048103
B1%20WWII%20Bunker	-1	0.64397247,0.58321381;0.64363622,0.58662789;0.64264036,0.58991077;0.64102319,0.59293629;0.63884684,0.59558817;0.63619495,0.59776452;0.63316943,0.59938170;0.62988655,0.60037755;0.62647247,0.60071381;0.62305839,0.60037755;0.61977551,0.59938170;0.61674999,0.59776452;0.61409810,0.59558817;0.61192175,0.59293629;0.61030458,0.58991077;0.60930873,0.58662789;0.60897247,0.58321381;0.60930873,0.57979973;0.61030458,0.57651685;0.61192175,0.57349133;0.61409810,0.57083944;0.61674999,0.56866309;0.61977551,0.56704591;0.62305839,0.56605006;0.62647247,0.56571381;0.62988655,0.56605006;0.63316943,0.56704591;0.63619495,0.56866309;0.63884684,0.57083944;0.64102319,0.57349133;0.64264036,0.57651685;0.64363622,0.57979973
B1%20Little%20Farm	-1	0.71183594,0.58613282;0.71149968,0.58954691;0.71050383,0.59282978;0.70888666,0.59585530;0.70671031,0.59850719;0.70405842,0.60068354;0.70103290,0.60230072;0.69775002,0.60329657;0.69433594,0.60363282;0.69092186,0.60329657;0.68763898,0.60230072;0.68461346,0.60068354;0.68196157,0.59850719;0.67978522,0.59585530;0.67816805,0.59282978;0.67717220,0.58954691;0.67683594,0.58613282;0.67717220,0.58271874;0.67816805,0.57943586;0.67978522,0.57641035;0.68196157,0.57375846;0.68461346,0.57158211;0.68763898,0.56996493;0.69092186,0.56896908;0.69433594,0.56863282;0.69775002,0.56896908;0.70103290,0.56996493;0.70405842,0.57158211;0.70671031,0.57375846;0.70888666,0.57641035;0.71050383,0.57943586;0.71149968,0.58271874
A4%20Street%20between%202%20houses	-1	0.11403727,0.63180542;0.11370101,0.63521950;0.11270516,0.63850238;0.11108799,0.64152790;0.10891164,0.64417979;0.10625975,0.64635614;0.10323423,0.64797331;0.09995135,0.64896916;0.09653727,0.64930542;0.09312319,0.64896916;0.08984031,0.64797331;0.08681479,0.64635614;0.08416290,0.64417979;0.08198655,0.64152790;0.08036938,0.63850238;0.07937353,0.63521950;0.07903727,0.63180542;0.07937353,0.62839134;0.08036938,0.62510846;0.08198655,0.62208294;0.08416290,0.61943105;0.08681479,0.61725470;0.08984031,0.61563753;0.09312319,0.61464168;0.09653727,0.61430542;0.09995135,0.61464168;0.10323423,0.61563753;0.10625975,0.61725470;0.10891164,0.61943105;0.11108799,0.62208294;0.11270516,0.62510846;0.11370101,0.62839134
A0%20Offices	-1	0.92891766,0.63286132;0.92858141,0.63627540;0.92758555,0.63955828;0.92596838,0.64258380;0.92379203,0.64523568;0.92114014,0.64741203;0.91811462,0.64902921;0.91483174,0.65002506;0.91141766,0.65036132;0.90800358,0.65002506;0.90472070,0.64902921;0.90169518,0.64741203;0.89904329,0.64523568;0.89686694,0.64258380;0.89524977,0.63955828;0.89425392,0.63627540;0.89391766,0.63286132;0.89425392,0.62944724;0.89524977,0.62616436;0.89686694,0.62313884;0.89904329,0.62048695;0.90169518,0.61831060;0.90472070,0.61669342;0.90800358,0.61569757;0.91141766,0.61536132;0.91483174,0.61569757;0.91811462,0.61669342;0.92114014,0.61831060;0.92379203,0.62048695;0.92596838,0.62313884;0.92758555,0.62616436;0.92858141,0.62944724
A3%20Farm	-1	0.24389094,0.65462679;0.24355469,0.65804087;0.24255883,0.66132375;0.24094166,0.66434927;0.23876531,0.66700116;0.23611342,0.66917750;0.23308790,0.67079468;0.22980502,0.67179053;0.22639094,0.67212679;0.22297686,0.67179053;0.21969398,0.67079468;0.21666846,0.66917750;0.21401657,0.66700116;0.21184022,0.66434927;0.21022305,0.66132375;0.20922720,0.65804087;0.20889094,0.65462679;0.20922720,0.65121271;0.21022305,0.64792983;0.21184022,0.64490431;0.21401657,0.64225242;0.21666846,0.64007607;0.21969398,0.63845889;0.22297686,0.63746304;0.22639094,0.63712679;0.22980502,0.63746304;0.23308790,0.63845889;0.23611342,0.64007607;0.23876531,0.64225242;0.24094166,0.64490431;0.24255883,0.64792983;0.24355469,0.65121271
A1%20Stables	-1	0.68714310,0.66154629;0.68680685,0.66496037;0.68581100,0.66824325;0.68419382,0.67126877;0.68201747,0.67392066;0.67936558,0.67609701;0.67634006,0.67771418;0.67305718,0.67871003;0.66964310,0.67904629;0.66622902,0.67871003;0.66294614,0.67771418;0.65992062,0.67609701;0.65726874,0.67392066;0.65509239,0.67126877;0.65347521,0.66824325;0.65247936,0.66496037;0.65214310,0.66154629;0.65247936,0.65813221;0.65347521,0.65484933;0.65509239,0.65182381;0.65726874,0.64917192;0.65992062,0.64699557;0.66294614,0.64537840;0.66622902,0.64438255;0.66964310,0.64404629;0.67305718,0.64438255;0.67634006,0.64537840;0.67936558,0.64699557;0.68201747,0.64917192;0.68419382,0.65182381;0.68581100,0.65484933;0.68680685,0.65813221
A2%20Store%20with%20ATM	-1	0.48520367,0.66803849;0.48486741,0.67145257;0.48387156,0.67473545;0.48225439,0.67776097;0.48007804,0.68041286;0.47742615,0.68258921;0.47440063,0.68420638;0.47111775,0.68520223;0.46770367,0.68553849;0.46428959,0.68520223;0.46100671,0.68420638;0.45798119,0.68258921;0.45532930,0.68041286;0.45315295,0.67776097;0.45153578,0.67473545;0.45053993,0.67145257;0.45020367,0.66803849;0.45053993,0.66462441;0.45153578,0.66134153;0.45315295,0.65831601;0.45532930,0.65566412;0.45798119,0.65348777;0.46100671,0.65187060;0.46428959,0.65087475;0.46770367,0.65053849;0.47111775,0.65087475;0.47440063,0.65187060;0.47742615,0.65348777;0.48007804,0.65566412;0.48225439,0.65831601;0.48387156,0.66134153;0.48486741,0.66462441
A2%20Stables	-1	0.56616040,0.67128980;0.56582414,0.67470388;0.56482829,0.67798676;0.56321112,0.68101228;0.56103477,0.68366417;0.55838288,0.68584052;0.55535736,0.68745769;0.55207448,0.68845354;0.54866040,0.68878980;0.54524632,0.68845354;0.54196344,0.68745769;0.53893792,0.68584052;0.53628603,0.68366417;0.53410968,0.68101228;0.53249251,0.67798676;0.53149666,0.67470388;0.53116040,0.67128980;0.53149666,0.66787572;0.53249251,0.66459284;0.53410968,0.66156732;0.53628603,0.65891543;0.53893792,0.65673908;0.54196344,0.65512191;0.54524632,0.65412606;0.54866040,0.65378980;0.55207448,0.65412606;0.55535736,0.65512191;0.55838288,0.65673908;0.56103477,0.65891543;0.56321112,0.66156732;0.56482829,0.66459284;0.56582414,0.66787572
A4%20Lighthouse	-1	0.06073724,0.67446125;0.06040099,0.67787533;0.05940513,0.68115821;0.05778796,0.68418372;0.05561161,0.68683561;0.05295972,0.68901196;0.04993420,0.69062914;0.04665132,0.69162499;0.04323724,0.69196125;0.03982316,0.69162499;0.03654028,0.69062914;0.03351476,0.68901196;0.03086287,0.68683561;0.02868652,0.68418372;0.02706935,0.68115821;0.02607350,0.67787533;0.02573724,0.67446125;0.02607350,0.67104716;0.02706935,0.66776429;0.02868652,0.66473877;0.03086287,0.66208688;0.03351476,0.65991053;0.03654028,0.65829335;0.03982316,0.65729750;0.04323724,0.65696125;0.04665132,0.65729750;0.04993420,0.65829335;0.05295972,0.65991053;0.05561161,0.66208688;0.05778796,0.66473877;0.05940513,0.66776429;0.06040099,0.67104716
A1%20School	-1	0.74207182,0.68484575;0.74173557,0.68825983;0.74073972,0.69154271;0.73912254,0.69456822;0.73694619,0.69722011;0.73429430,0.69939646;0.73126878,0.70101364;0.72798590,0.70200949;0.72457182,0.70234575;0.72115774,0.70200949;0.71787486,0.70101364;0.71484934,0.69939646;0.71219746,0.69722011;0.71002111,0.69456822;0.70840393,0.69154271;0.70740808,0.68825983;0.70707182,0.68484575;0.70740808,0.68143166;0.70840393,0.67814879;0.71002111,0.67512327;0.71219746,0.67247138;0.71484934,0.67029503;0.71787486,0.66867785;0.72115774,0.66768200;0.72457182,0.66734575;0.72798590,0.66768200;0.73126878,0.66867785;0.73429430,0.67029503;0.73694619,0.67247138;0.73912254,0.67512327;0.74073972,0.67814879;0.74173557,0.68143166
A0%20Camping	-1	0.99826171,0.70322263;0.99792545,0.70663671;0.99692960,0.70991959;0.99531243,0.71294511;0.99313608,0.71559700;0.99048419,0.71777335;0.98745867,0.71939052;0.98417579,0.72038637;0.98076171,0.72072263;0.97734763,0.72038637;0.97406475,0.71939052;0.97103923,0.71777335;0.96838734,0.71559700;0.96621099,0.71294511;0.96459382,0.70991959;0.96359796,0.70663671;0.96326171,0.70322263;0.96359796,0.69980855;0.96459382,0.69652567;0.96621099,0.69350015;0.96838734,0.69084826;0.97103923,0.68867191;0.97406475,0.68705474;0.97734763,0.68605889;0.98076171,0.68572263;0.98417579,0.68605889;0.98745867,0.68705474;0.99048419,0.68867191;0.99313608,0.69084826;0.99531243,0.69350015;0.99692960,0.69652567;0.99792545,0.69980855
A4%20House%20ruins	-1	0.15226563,0.72851562;0.15192937,0.73192971;0.15093352,0.73521259;0.14931634,0.73823810;0.14713999,0.74088999;0.14448810,0.74306634;0.14146259,0.74468352;0.13817971,0.74567937;0.13476562,0.74601562;0.13135154,0.74567937;0.12806866,0.74468352;0.12504315,0.74306634;0.12239126,0.74088999;0.12021491,0.73823810;0.11859773,0.73521259;0.11760188,0.73192971;0.11726562,0.72851562;0.11760188,0.72510154;0.11859773,0.72181866;0.12021491,0.71879315;0.12239126,0.71614126;0.12504315,0.71396491;0.12806866,0.71234773;0.13135154,0.71135188;0.13476562,0.71101563;0.13817971,0.71135188;0.14146259,0.71234773;0.14448810,0.71396491;0.14713999,0.71614126;0.14931634,0.71879315;0.15093352,0.72181866;0.15192937,0.72510154
A3%20WWII%20bunker	-1	0.38918375,0.76835126;0.38884749,0.77176534;0.38785164,0.77504822;0.38623446,0.77807374;0.38405812,0.78072563;0.38140623,0.78290198;0.37838071,0.78451915;0.37509783,0.78551500;0.37168375,0.78585126;0.36826967,0.78551500;0.36498679,0.78451915;0.36196127,0.78290198;0.35930938,0.78072563;0.35713303,0.77807374;0.35551585,0.77504822;0.35452000,0.77176534;0.35418375,0.76835126;0.35452000,0.76493718;0.35551585,0.76165430;0.35713303,0.75862878;0.35930938,0.75597689;0.36196127,0.75380054;0.36498679,0.75218337;0.36826967,0.75118751;0.37168375,0.75085126;0.37509783,0.75118751;0.37838071,0.75218337;0.38140623,0.75380054;0.38405812,0.75597689;0.38623446,0.75862878;0.38785164,0.76165430;0.38884749,0.76493718
A3%20Island%20WWII%20bunker	-1	0.27655684,0.77751702;0.27622058,0.78093110;0.27522473,0.78421398;0.27360755,0.78723950;0.27143121,0.78989139;0.26877932,0.79206774;0.26575380,0.79368491;0.26247092,0.79468076;0.25905684,0.79501702;0.25564276,0.79468076;0.25235988,0.79368491;0.24933436,0.79206774;0.24668247,0.78989139;0.24450612,0.78723950;0.24288894,0.78421398;0.24189309,0.78093110;0.24155684,0.77751702;0.24189309,0.77410294;0.24288894,0.77082006;0.24450612,0.76779454;0.24668247,0.76514265;0.24933436,0.76296630;0.25235988,0.76134913;0.25564276,0.76035328;0.25905684,0.76001702;0.26247092,0.76035328;0.26575380,0.76134913;0.26877932,0.76296630;0.27143121,0.76514265;0.27360755,0.76779454;0.27522473,0.77082006;0.27622058,0.77410294
Z0%20WWII%20bunker	-1	0.94600792,0.83237964;0.94567167,0.83579372;0.94467582,0.83907660;0.94305864,0.84210212;0.94088229,0.84475401;0.93823040,0.84693036;0.93520488,0.84854753;0.93192200,0.84954338;0.92850792,0.84987964;0.92509384,0.84954338;0.92181096,0.84854753;0.91878545,0.84693036;0.91613356,0.84475401;0.91395721,0.84210212;0.91234003,0.83907660;0.91134418,0.83579372;0.91100792,0.83237964;0.91134418,0.82896556;0.91234003,0.82568268;0.91395721,0.82265716;0.91613356,0.82000527;0.91878545,0.81782892;0.92181096,0.81621175;0.92509384,0.81521590;0.92850792,0.81487964;0.93192200,0.81521590;0.93520488,0.81621175;0.93823040,0.81782892;0.94088229,0.82000527;0.94305864,0.82265716;0.94467582,0.82568268;0.94567167,0.82896556
Z4%20Lighthouse	-1	0.02946787,0.85060585;0.02913162,0.85401993;0.02813577,0.85730281;0.02651859,0.86032832;0.02434224,0.86298021;0.02169035,0.86515656;0.01866483,0.86677374;0.01538195,0.86776959;0.01196787,0.86810585;0.00855379,0.86776959;0.00527091,0.86677374;0.00224539,0.86515656;0.00000000,0.86298021;0.00000000,0.86032832;0.00000000,0.85730281;0.00000000,0.85401993;0.00000000,0.85060585;0.00000000,0.84719176;0.00000000,0.84390889;0.00000000,0.84088337;0.00000000,0.83823148;0.00224539,0.83605513;0.00527091,0.83443795;0.00855379,0.83344210;0.01196787,0.83310585;0.01538195,0.83344210;0.01866483,0.83443795;0.02169035,0.83605513;0.02434224,0.83823148;0.02651859,0.84088337;0.02813577,0.84390889;0.02913162,0.84719176
Z4%20WWII%20Bunker	-1	0.08585938,0.85400391;0.08552312,0.85741799;0.08452727,0.86070087;0.08291009,0.86372639;0.08073374,0.86637827;0.07808185,0.86855462;0.07505634,0.87017180;0.07177346,0.87116765;0.06835938,0.87150391;0.06494529,0.87116765;0.06166241,0.87017180;0.05863690,0.86855462;0.05598501,0.86637827;0.05380866,0.86372639;0.05219148,0.86070087;0.05119563,0.85741799;0.05085937,0.85400391;0.05119563,0.85058983;0.05219148,0.84730695;0.05380866,0.84428143;0.05598501,0.84162954;0.05863690,0.83945319;0.06166241,0.83783601;0.06494529,0.83684016;0.06835938,0.83650391;0.07177346,0.83684016;0.07505634,0.83783601;0.07808185,0.83945319;0.08073374,0.84162954;0.08291009,0.84428143;0.08452727,0.84730695;0.08552312,0.85058983
Z0%20Lighthouse	-1	0.98836591,0.88297528;0.98802965,0.88638936;0.98703380,0.88967224;0.98541662,0.89269776;0.98324027,0.89534965;0.98058838,0.89752600;0.97756287,0.89914317;0.97427999,0.90013902;0.97086591,0.90047528;0.96745182,0.90013902;0.96416895,0.89914317;0.96114343,0.89752600;0.95849154,0.89534965;0.95631519,0.89269776;0.95469801,0.88967224;0.95370216,0.88638936;0.95336591,0.88297528;0.95370216,0.87956120;0.95469801,0.87627832;0.95631519,0.87325280;0.95849154,0.87060091;0.96114343,0.86842456;0.96416895,0.86680739;0.96745182,0.86581154;0.97086591,0.86547528;0.97427999,0.86581154;0.97756287,0.86680739;0.98058838,0.86842456;0.98324027,0.87060091;0.98541662,0.87325280;0.98703380,0.87627832;0.98802965,0.87956120
Z3%20WWII%20Bunker	-1	0.22550781,0.88720703;0.22517155,0.89062111;0.22417570,0.89390399;0.22255853,0.89692951;0.22038218,0.89958140;0.21773029,0.90175775;0.21470477,0.90337492;0.21142189,0.90437077;0.20800781,0.90470703;0.20459373,0.90437077;0.20131085,0.90337492;0.19828533,0.90175775;0.19563344,0.89958140;0.19345709,0.89692951;0.19183992,0.89390399;0.19084407,0.89062111;0.19050781,0.88720703;0.19084407,0.88379295;0.19183992,0.88051007;0.19345709,0.87748455;0.19563344,0.87483266;0.19828533,0.87265631;0.20131085,0.87103914;0.20459373,0.87004329;0.20800781,0.86970703;0.21142189,0.87004329;0.21470477,0.87103914;0.21773029,0.87265631;0.22038218,0.87483266;0.22255853,0.87748455;0.22417570,0.88051007;0.22517155,0.88379295
Z3%20Boat%20yard	-1	0.32511719,0.90574050;0.32478093,0.90915458;0.32378508,0.91243746;0.32216791,0.91546298;0.31999156,0.91811487;0.31733967,0.92029122;0.31431415,0.92190839;0.31103127,0.92290424;0.30761719,0.92324050;0.30420311,0.92290424;0.30092023,0.92190839;0.29789471,0.92029122;0.29524282,0.91811487;0.29306647,0.91546298;0.29144930,0.91243746;0.29045345,0.90915458;0.29011719,0.90574050;0.29045345,0.90232642;0.29144930,0.89904354;0.29306647,0.89601802;0.29524282,0.89336613;0.29789471,0.89118978;0.30092023,0.88957261;0.30420311,0.88857676;0.30761719,0.88824050;0.31103127,0.88857676;0.31431415,0.88957261;0.31733967,0.89118978;0.31999156,0.89336613;0.32216791,0.89601802;0.32378508,0.89904354;0.32478093,0.90232642
